epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,31945.8,0.58628,0.80511,0.44174,0.8852,0.69969,0.73745,0.71765,0.5487,0.69875,0.73658,0.71738,0.5191,0.76011,1.19261,0.62744,0.97209,0.000434568,0.000434568,0.000434568
125,32203,0.57901,0.79287,0.43763,0.88813,0.65204,0.74165,0.70839,0.54311,0.64669,0.75068,0.71274,0.51182,0.76261,1.23687,0.65304,0.97678,0.000429068,0.000429068,0.000429068
126,32460.3,0.58801,0.81455,0.44155,0.88732,0.69627,0.73404,0.73122,0.55714,0.6985,0.73486,0.73299,0.53037,0.77362,1.17108,0.65617,0.97681,0.000423569,0.000423569,0.000423569
127,32717.4,0.59075,0.81244,0.43239,0.88293,0.69537,0.75162,0.71945,0.54899,0.6915,0.74845,0.71745,0.51735,0.7761,1.18577,0.64156,0.97674,0.000418069,0.000418069,0.000418069
128,32974.8,0.58391,0.7992,0.43595,0.88399,0.64084,0.77558,0.72075,0.54872,0.64209,0.77754,0.72038,0.52207,0.764,1.18956,0.61213,0.96862,0.00041257,0.00041257,0.00041257
129,33232,0.57129,0.78783,0.41705,0.87895,0.72351,0.74215,0.74519,0.57237,0.72805,0.74909,0.74995,0.5456,0.75528,1.17482,0.60878,0.96911,0.00040707,0.00040707,0.00040707
130,33489.3,0.55953,0.77543,0.39876,0.88157,0.74055,0.72484,0.73266,0.55684,0.73863,0.72218,0.73186,0.52737,0.77063,1.20223,0.63758,0.97427,0.000401571,0.000401571,0.000401571
131,33746.6,0.57421,0.79517,0.40293,0.88308,0.71072,0.759,0.72868,0.56427,0.71225,0.76098,0.72859,0.52976,0.76227,1.21385,0.61707,0.96962,0.000396071,0.000396071,0.000396071
132,34003.9,0.58114,0.80746,0.41873,0.88731,0.7224,0.75556,0.73714,0.56363,0.72581,0.7621,0.741,0.53368,0.76534,1.15554,0.64036,0.97732,0.000390572,0.000390572,0.000390572
133,34261.6,0.57348,0.78769,0.40896,0.87938,0.69468,0.71641,0.71191,0.5337,0.6887,0.70853,0.71292,0.50458,0.76928,1.2188,0.65268,0.97621,0.000385073,0.000385073,0.000385073
134,34519.5,0.55857,0.77812,0.39336,0.87706,0.67973,0.74624,0.71671,0.54262,0.68323,0.75099,0.71635,0.51459,0.76837,1.20752,0.67843,0.96997,0.000379573,0.000379573,0.000379573
135,34776.5,0.56665,0.77502,0.4051,0.88126,0.75614,0.72769,0.74112,0.56545,0.75829,0.73002,0.73973,0.53986,0.76413,1.21154,0.61305,0.96808,0.000374074,0.000374074,0.000374074
136,35033.6,0.54721,0.76952,0.39412,0.87428,0.66054,0.76222,0.72739,0.55711,0.68329,0.76229,0.73705,0.53586,0.74722,1.15457,0.62253,0.9627,0.000368574,0.000368574,0.000368574
137,35290.3,0.55957,0.7606,0.39632,0.88292,0.70116,0.72917,0.73389,0.56079,0.70599,0.73282,0.73614,0.53117,0.75947,1.16314,0.62858,0.96715,0.000363075,0.000363075,0.000363075
138,35547.4,0.55476,0.77694,0.40398,0.87626,0.70536,0.75392,0.73299,0.55461,0.71395,0.76443,0.74032,0.5262,0.76771,1.16767,0.61367,0.97135,0.000357575,0.000357575,0.000357575
139,35804.9,0.54577,0.7468,0.37928,0.87447,0.7579,0.69808,0.74343,0.56982,0.76685,0.70717,0.7485,0.54044,0.75836,1.20346,0.59596,0.97161,0.000352076,0.000352076,0.000352076
140,36061.6,0.54923,0.75257,0.39406,0.86609,0.69508,0.77698,0.73593,0.56453,0.69566,0.77791,0.74185,0.53623,0.75424,1.1854,0.60432,0.96304,0.000346576,0.000346576,0.000346576
141,36318.4,0.54247,0.7415,0.38737,0.86923,0.7061,0.77766,0.74819,0.57367,0.71458,0.78704,0.75433,0.54698,0.75585,1.19086,0.59904,0.96442,0.000341077,0.000341077,0.000341077
142,36575.3,0.54547,0.7539,0.40583,0.87778,0.67107,0.7944,0.74076,0.56926,0.6785,0.7869,0.74821,0.5407,0.76607,1.20882,0.60774,0.96854,0.000335578,0.000335578,0.000335578
143,36832.3,0.55195,0.76472,0.38696,0.87533,0.71288,0.74472,0.7445,0.56172,0.71632,0.74829,0.75186,0.54057,0.77672,1.21772,0.59493,0.98156,0.000330078,0.000330078,0.000330078
144,37089.6,0.54941,0.75907,0.38053,0.866,0.71967,0.74291,0.74002,0.56448,0.72017,0.74342,0.73831,0.53207,0.76433,1.20903,0.67398,0.97157,0.000324579,0.000324579,0.000324579
145,37346.6,0.53828,0.73191,0.37169,0.87463,0.75577,0.70971,0.72591,0.55492,0.75225,0.70656,0.7236,0.52195,0.76747,1.22318,0.68819,0.97148,0.000319079,0.000319079,0.000319079
146,37603.6,0.53236,0.73046,0.37433,0.8714,0.71394,0.72636,0.72144,0.55445,0.71146,0.73311,0.72598,0.52428,0.75613,1.20174,0.61241,0.97086,0.00031358,0.00031358,0.00031358
147,37860.9,0.52957,0.73448,0.36407,0.86545,0.72757,0.71643,0.73764,0.56647,0.74849,0.70011,0.74161,0.5397,0.7633,1.21317,0.62319,0.96969,0.00030808,0.00030808,0.00030808
148,38117.8,0.52652,0.72804,0.37436,0.85466,0.73291,0.7223,0.73407,0.56193,0.73441,0.71966,0.73113,0.53297,0.76683,1.2803,0.62138,0.98271,0.000302581,0.000302581,0.000302581
149,38375.2,0.52969,0.74051,0.36701,0.86383,0.67285,0.77844,0.72684,0.56089,0.71487,0.73545,0.73198,0.53073,0.76995,1.26955,0.63506,0.98158,0.000297081,0.000297081,0.000297081
150,38632.2,0.53342,0.72514,0.37418,0.87468,0.69253,0.76327,0.72722,0.56071,0.69535,0.76648,0.73266,0.52968,0.76157,1.25968,0.61269,0.97814,0.000291582,0.000291582,0.000291582
151,38889,0.51662,0.72024,0.37054,0.85638,0.70908,0.7359,0.72412,0.55381,0.70722,0.73458,0.72196,0.52452,0.77476,1.2617,0.62512,0.98786,0.000286083,0.000286083,0.000286083
152,39146.1,0.53471,0.72621,0.38014,0.87135,0.67352,0.77089,0.73406,0.56642,0.67011,0.7654,0.72641,0.53249,0.75819,1.22954,0.61876,0.97766,0.000280583,0.000280583,0.000280583
153,39403.2,0.51407,0.7208,0.34754,0.8577,0.67983,0.79833,0.73991,0.56082,0.67225,0.80179,0.73521,0.53288,0.76731,1.23147,0.62563,0.97576,0.000275084,0.000275084,0.000275084
154,39660,0.51563,0.7079,0.35827,0.86431,0.69896,0.75849,0.73656,0.56503,0.69852,0.75813,0.73708,0.53334,0.75205,1.22523,0.60649,0.97525,0.000269584,0.000269584,0.000269584
155,39917.1,0.53013,0.71777,0.38439,0.88356,0.71217,0.75603,0.74339,0.57937,0.70224,0.77878,0.74661,0.54745,0.76747,1.23973,0.62976,0.98236,0.000264085,0.000264085,0.000264085
156,40174.3,0.50808,0.71669,0.34921,0.86151,0.67687,0.78761,0.73634,0.57184,0.68125,0.79101,0.74031,0.53913,0.76462,1.24458,0.60858,0.97848,0.000258585,0.000258585,0.000258585
157,40431.5,0.50085,0.69645,0.34734,0.85789,0.69148,0.74929,0.73441,0.5689,0.69308,0.74933,0.73846,0.54191,0.75987,1.24476,0.59879,0.97483,0.000253086,0.000253086,0.000253086
158,40688.6,0.50028,0.6988,0.35171,0.85231,0.70385,0.77454,0.75676,0.5904,0.6949,0.79364,0.75745,0.55802,0.76326,1.25534,0.60008,0.9784,0.000247586,0.000247586,0.000247586
159,40946.4,0.52038,0.71898,0.35214,0.86007,0.6915,0.79808,0.74842,0.57888,0.69818,0.80511,0.75504,0.55168,0.76358,1.26788,0.60455,0.98043,0.000242087,0.000242087,0.000242087
160,41203.5,0.50473,0.6975,0.34338,0.85683,0.69912,0.78058,0.7483,0.5806,0.70124,0.78239,0.75031,0.55125,0.74854,1.25274,0.58703,0.97352,0.000236587,0.000236587,0.000236587
161,41460.9,0.49608,0.68584,0.34823,0.8588,0.7538,0.7116,0.74217,0.5784,0.75589,0.71522,0.74271,0.54505,0.74699,1.26896,0.59059,0.96869,0.000231088,0.000231088,0.000231088
162,41717.8,0.50746,0.72566,0.34854,0.85017,0.70632,0.75155,0.74101,0.5694,0.67909,0.78262,0.74363,0.54573,0.75187,1.2241,0.60999,0.96451,0.000225589,0.000225589,0.000225589
163,41974.6,0.50044,0.70204,0.34059,0.85063,0.74826,0.73352,0.75121,0.57953,0.74826,0.73352,0.75702,0.54714,0.75297,1.23056,0.61477,0.96797,0.000220089,0.000220089,0.000220089
164,42231.8,0.49607,0.68259,0.34876,0.8536,0.69903,0.74434,0.73898,0.56826,0.69933,0.76069,0.74372,0.54121,0.76302,1.23785,0.617,0.97092,0.00021459,0.00021459,0.00021459
165,42489,0.49616,0.67806,0.34106,0.85657,0.74805,0.71982,0.7356,0.56546,0.7403,0.71199,0.72981,0.54044,0.74798,1.23745,0.60397,0.96253,0.00020909,0.00020909,0.00020909
166,42746.1,0.49335,0.68222,0.33227,0.846,0.72523,0.73769,0.74634,0.5767,0.71855,0.735,0.74428,0.54629,0.75474,1.2572,0.59487,0.97339,0.000203591,0.000203591,0.000203591
167,43003.2,0.48741,0.67805,0.3303,0.85189,0.68264,0.79452,0.74817,0.57505,0.68436,0.79545,0.74845,0.54645,0.76035,1.26702,0.59216,0.97377,0.000198091,0.000198091,0.000198091
168,43260.1,0.49252,0.68783,0.32544,0.85491,0.71688,0.76634,0.74612,0.57322,0.71947,0.76902,0.74818,0.54552,0.75541,1.24008,0.60191,0.97182,0.000192592,0.000192592,0.000192592
169,43517.3,0.49238,0.68306,0.33383,0.86348,0.73739,0.72996,0.74887,0.57382,0.74634,0.72096,0.74794,0.54326,0.76454,1.28389,0.60737,0.98114,0.000187092,0.000187092,0.000187092
170,43774.7,0.48318,0.67902,0.3295,0.86327,0.71115,0.74198,0.72718,0.55612,0.71925,0.72683,0.72739,0.52427,0.76912,1.30706,0.64348,0.98042,0.000181593,0.000181593,0.000181593
171,44031.7,0.50165,0.69723,0.34925,0.86294,0.73716,0.75754,0.74825,0.57858,0.73812,0.75729,0.74809,0.54463,0.7566,1.28027,0.5989,0.97344,0.000176094,0.000176094,0.000176094
172,44289.1,0.50252,0.70984,0.34469,0.85827,0.70576,0.77904,0.76462,0.58642,0.70768,0.78021,0.76441,0.55642,0.76428,1.29997,0.59063,0.97654,0.000170594,0.000170594,0.000170594
173,44546.1,0.47428,0.67059,0.33055,0.84662,0.76146,0.72021,0.7706,0.60032,0.76783,0.72569,0.77525,0.57107,0.76058,1.3044,0.60114,0.97284,0.000165095,0.000165095,0.000165095
174,44803.7,0.46067,0.65371,0.31593,0.84734,0.79605,0.69417,0.76317,0.59214,0.79472,0.69349,0.76123,0.55892,0.76191,1.30624,0.6071,0.97262,0.000159595,0.000159595,0.000159595
175,45060.9,0.47369,0.64525,0.32724,0.85756,0.69194,0.75862,0.74086,0.57432,0.69378,0.75687,0.74325,0.54415,0.75347,1.28715,0.61377,0.96923,0.000154096,0.000154096,0.000154096
176,45318.1,0.48166,0.67321,0.32627,0.85246,0.72593,0.74191,0.73808,0.57092,0.72747,0.74519,0.73881,0.54451,0.75621,1.3026,0.61503,0.97231,0.000148596,0.000148596,0.000148596
177,45575.3,0.47847,0.65977,0.32485,0.85672,0.76638,0.71823,0.7506,0.58111,0.77097,0.72209,0.75233,0.55221,0.7493,1.29048,0.61168,0.97612,0.000143097,0.000143097,0.000143097
178,45832.2,0.46233,0.65259,0.32156,0.84579,0.76093,0.71765,0.74062,0.56853,0.75242,0.73122,0.74201,0.53869,0.75685,1.33576,0.60522,0.9757,0.000137597,0.000137597,0.000137597
179,46089.4,0.46061,0.64573,0.31444,0.85086,0.7651,0.72207,0.75959,0.59033,0.7651,0.72207,0.76251,0.56357,0.75147,1.32686,0.59459,0.97249,0.000132098,0.000132098,0.000132098
180,46346.7,0.46197,0.65522,0.31542,0.84117,0.77698,0.6997,0.76718,0.60118,0.77698,0.6997,0.76903,0.57208,0.74582,1.29406,0.59337,0.97078,0.000126598,0.000126598,0.000126598
181,46604.5,0.46748,0.65168,0.32414,0.84836,0.76444,0.7089,0.76621,0.59968,0.76444,0.7089,0.76802,0.56966,0.7533,1.31182,0.60125,0.97993,0.000121099,0.000121099,0.000121099
182,46861.7,0.46752,0.66134,0.31085,0.84993,0.69766,0.77271,0.75818,0.58713,0.69267,0.77692,0.75704,0.55589,0.75588,1.32964,0.60612,0.97917,0.0001156,0.0001156,0.0001156
183,47118.7,0.46443,0.626,0.30493,0.84949,0.68705,0.77517,0.7582,0.58786,0.68834,0.78222,0.76024,0.56121,0.74737,1.32601,0.61015,0.97003,0.0001101,0.0001101,0.0001101
184,47375.8,0.45045,0.64013,0.31096,0.84641,0.76424,0.69618,0.75976,0.59137,0.76431,0.70489,0.76394,0.56275,0.74809,1.33443,0.60176,0.97069,0.000104601,0.000104601,0.000104601
185,47633,0.45874,0.64884,0.3108,0.84628,0.72501,0.74343,0.74958,0.58425,0.72468,0.74286,0.75145,0.55599,0.74841,1.31742,0.61737,0.97319,9.91012e-05,9.91012e-05,9.91012e-05
186,47890.3,0.4523,0.65032,0.29882,0.83869,0.73172,0.72321,0.75054,0.58324,0.73172,0.72321,0.75131,0.55456,0.74879,1.30598,0.6217,0.97301,9.36017e-05,9.36017e-05,9.36017e-05
187,48147,0.45752,0.64291,0.31357,0.8474,0.76673,0.71937,0.75994,0.59498,0.76673,0.71937,0.76068,0.56487,0.74797,1.30796,0.60652,0.97374,8.81023e-05,8.81023e-05,8.81023e-05
188,48404.1,0.44495,0.64924,0.31483,0.83893,0.74237,0.73324,0.76071,0.59579,0.74237,0.73324,0.76121,0.566,0.74988,1.30787,0.61514,0.97593,8.26028e-05,8.26028e-05,8.26028e-05
189,48661.1,0.44919,0.61678,0.31546,0.84789,0.76803,0.69848,0.75755,0.5906,0.76803,0.69848,0.75849,0.56364,0.75274,1.31488,0.62875,0.98019,7.71034e-05,7.71034e-05,7.71034e-05
190,48918.2,0.44142,0.6321,0.31386,0.83886,0.73449,0.71682,0.75102,0.58468,0.73869,0.7209,0.75137,0.55744,0.75188,1.32133,0.63102,0.97765,7.1604e-05,7.1604e-05,7.1604e-05
191,49176,0.43929,0.62605,0.28992,0.83363,0.73073,0.7441,0.74668,0.57998,0.73023,0.7445,0.74439,0.54951,0.74847,1.32718,0.6437,0.97164,6.61045e-05,6.61045e-05,6.61045e-05
192,49432.8,0.43783,0.60665,0.28136,0.82767,0.76019,0.74,0.75476,0.58931,0.76117,0.74458,0.75604,0.5568,0.74425,1.32213,0.61449,0.96906,6.06051e-05,6.06051e-05,6.06051e-05
193,49689.1,0.43165,0.61447,0.28499,0.83324,0.75409,0.72252,0.7492,0.58492,0.74662,0.73288,0.75066,0.55526,0.7447,1.31392,0.63205,0.96752,5.51056e-05,5.51056e-05,5.51056e-05
194,49945.7,0.44258,0.63908,0.28727,0.84569,0.76047,0.72783,0.75718,0.58888,0.75786,0.72555,0.75769,0.55955,0.74545,1.3157,0.63643,0.96574,4.96062e-05,4.96062e-05,4.96062e-05
195,50202.7,0.41602,0.58866,0.27165,0.83107,0.76637,0.70647,0.75819,0.58733,0.76637,0.70647,0.75892,0.55742,0.74718,1.33411,0.62629,0.96816,4.41067e-05,4.41067e-05,4.41067e-05
196,50459.9,0.44618,0.62151,0.29848,0.84549,0.76836,0.7051,0.7638,0.59217,0.76836,0.7051,0.76442,0.5658,0.74758,1.33576,0.61122,0.97031,3.86073e-05,3.86073e-05,3.86073e-05
197,50716.9,0.43957,0.61625,0.28271,0.84162,0.75464,0.70994,0.76479,0.59641,0.75464,0.70994,0.76502,0.5672,0.75177,1.32892,0.61443,0.97163,3.31078e-05,3.31078e-05,3.31078e-05
198,50974.2,0.41712,0.59395,0.27087,0.82853,0.7408,0.70543,0.76042,0.59213,0.7408,0.70543,0.761,0.56549,0.7467,1.32538,0.61556,0.97022,2.76084e-05,2.76084e-05,2.76084e-05
199,51231.2,0.42842,0.6009,0.26214,0.84073,0.73907,0.70186,0.75877,0.59086,0.73907,0.70186,0.75926,0.56269,0.74604,1.34146,0.61469,0.97019,2.21089e-05,2.21089e-05,2.21089e-05
200,51488.3,0.42074,0.59668,0.2703,0.83108,0.73347,0.71531,0.75731,0.59144,0.73347,0.71531,0.75842,0.56211,0.74468,1.33657,0.61268,0.96926,1.66095e-05,1.66095e-05,1.66095e-05
