object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[589.1264038085938, 574.9667358398438, 687.6224975585938, 683.1552124023438]",309.7381298249056,3333.9902556223014,0.9899035692214966,"11704 Liberty Rd, Town of Chippewa.png"
