object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[598.60986328125, 570.6902465820312, 681.9293212890625, 691.5250854492188]",243.31457839429243,2619.0137903783243,0.9900610446929932,"11055 Lakeview Dr, Town of Chippewa.png"
