object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[468.335693359375, 603.2105102539062, 535.2464599609375, 676.7448120117188]",126.76679315334724,1364.5050848233143,0.9760938286781311,"11621 County Hwy GG, Town of Chippewa.png"
