object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[643.6782836914062, 675.0802612304688, 709.6351928710938, 754.4359741210938]",186.3947043222131,2006.3339578538696,0.9610806703567505,"11343 Ernst Ln, Town of Chippewa.png"
1,1,Garage,"[599.1908569335938, 604.11669921875, 691.1157836914062, 667.47314453125]",242.7525329591103,2612.9639895185674,0.68467116355896,"11343 Ernst Ln, Town of Chippewa.png"
