object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[604.8402709960938, 584.1367797851562, 677.6559448242188, 655.7484741210938]",171.47495277010614,1845.7392441221455,0.8475545644760132,"78473 Bear Lake Rd, Town of Chippewa.png"
