object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,"[328.5179443359375, 994.1572875976562, 409.0360107421875, 1070.745361328125]",245.46057005589685,2642.113030024668,0.9633076190948486,"80919 Zillinger Rd, Town of Chippewa.png"
1,1,Garage,"[417.2908935546875, 699.2240600585938, 445.3026123046875, 748.8403930664062]",61.05857227660215,657.2283661281178,0.4508405923843384,"80919 Zillinger Rd, Town of Chippewa.png"
