object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[757.0653076171875, 173.08670043945312, 821.0902099609375, 237.95050048828125]",100.65722793716003,1083.4643357927969,0.9588608145713806,"11788 Forest Rd 169, Town of Chippewa.png"
1,1,Garage,"[612.2794799804688, 615.16650390625, 686.3641967773438, 677.6951904296875]",94.4747281501568,1016.9165263354728,0.42745381593704224,"11788 Forest Rd 169, Town of Chippewa.png"
