object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[687.8968505859375, 411.9734191894531, 744.801513671875, 495.8223571777344]",199.88379476658378,2151.529178488031,0.9468483924865723,"14390 Bush Rd, Town of Chippewa.png"
