object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,"[770.1318359375, 609.6160888671875, 880.552734375, 676.3485107421875]",247.7087517966253,2666.312233463695,0.9898584485054016,"14711 State Hwy 13, Town of Chippewa.png"
1,1,Garage,"[596.8101196289062, 243.28802490234375, 667.2636108398438, 308.49755859375]",141.37997446808214,1521.7999071769893,0.985888659954071,"14711 State Hwy 13, Town of Chippewa.png"
