object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,"[1141.5667724609375, 1119.28955078125, 1192.4735107421875, 1183.396484375]",143.42377605056254,1543.79918303065,0.9941727519035339,"75850 Chippewa Lake Rd, Town of Chippewa.png"
1,1,Garage,"[1036.906494140625, 943.9515380859375, 1128.9248046875, 999.4068603515625]",208.77433165037354,2247.2260284514555,0.8734075427055359,"75850 Chippewa Lake Rd, Town of Chippewa.png"
