object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,"[514.6563110351562, 589.1583862304688, 584.0955200195312, 665.0133666992188]",136.6792308283772,1471.2015727135692,0.944402277469635,"78695 Weinberger Rd, Town of Chippewa.png"
1,2,House,"[686.4568481445312, 600.95263671875, 760.1609497070312, 679.1932373046875]",171.73042796791617,1848.4891536038529,0.6562867760658264,"78695 Weinberger Rd, Town of Chippewa.png"
