object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
1,2,House,"[688.473388671875, 478.5909423828125, 783.71435546875, 520.3654174804688]",184.4019977792947,1984.8846638965501,0.6729955673217773,"15046 Wagner Vogt Rd, Town of Chippewa.png"
