object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,"[606.443359375, 581.4029541015625, 665.23974609375, 659.219482421875]",164.62821746879678,1772.0416700123815,0.3471551835536957,"14616 Radlinger Rd, Town of Chippewa.png"
