object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,"[637.8495483398438, 512.2256469726562, 688.6776733398438, 556.2551879882812]",104.89811622080688,1129.1128331891432,0.9962670207023621,"12291 Witte Rd, Town of Chippewa.png"
1,2,House,"[627.9644775390625, 593.1392211914062, 671.8460693359375, 669.1017456054688]",151.54788734092216,1631.246304548952,0.9307529926300049,"12291 Witte Rd, Town of Chippewa.png"
