object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,"[617.2960815429688, 579.0082397460938, 673.6466674804688, 675.0299682617188]",183.68666722542656,1977.184917347769,0.938408613204956,"78214 West Rd, Town of Chippewa.png"
