object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,[ 913.48505 1412.1693  1065.907   1516.3885 ],212.1436625,2283.4931687837498,0.7138296961784363,"77028 West Rd, Town of Chippewa.png"
1,2,House,[229.45955     2.7740586 326.5075     49.70957  ],42.193949,454.17144764110003,0.4559069573879242,"77028 West Rd, Town of Chippewa.png"
