object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,[137.45525  85.81046 214.3261  212.92422],148.06453725,1593.751872505275,0.9845839738845825,"12146 Stangle Rd, Town of Chippewa.png"
1,2,House,[364.55014 833.49524 526.0059  979.5288 ],270.45382175000003,2911.1378919348253,0.9706448912620544,"12146 Stangle Rd, Town of Chippewa.png"
