object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,[ 962.8256  925.393  1089.3607 1099.3971],241.96116700000002,2604.4458054713,0.8045521378517151,"13647 Mail Route Rd, Town of Chippewa.png"
1,1,Garage,[787.73895 792.85834 868.97235 902.72394],110.83458225,1193.012359880775,0.4801687002182007,"13647 Mail Route Rd, Town of Chippewa.png"
