object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,[ 525.3261  1590.0498   665.20496 1715.8593 ],227.069185,2444.1500004215,0.9912474751472473,"80919 Zillinger Rd, Town of Chippewa.png"
1,2,House,[ 935.25555  915.2584  1120.1459  1107.8622 ],243.52080025,2621.233541810975,0.561338484287262,"80919 Zillinger Rd, Town of Chippewa.png"
2,1,Garage,[ 668.1457 1118.2767  719.894  1200.073 ],61.865452250000004,665.913541473775,0.29070594906806946,"80919 Zillinger Rd, Town of Chippewa.png"
