object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,[1067.5464   365.10013 1244.3022   487.975  ],227.05241475,2443.969487127525,0.9923426508903503,"80322 Graf Rd, Town of Chippewa.png"
1,2,House,[ 918.17694  925.36127 1153.3268  1091.5115 ],358.26285075,3856.305499187925,0.8875923752784729,"80322 Graf Rd, Town of Chippewa.png"
