object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
1,2,House,[ 971.7796  920.0371 1090.3837 1101.8477],196.279006,2112.7275926834,0.9646124243736267,"12385 S Park Rd, Town of Chippewa.png"
