object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,[1097.1025   957.39984 1220.9385  1087.7627 ],174.41060000000002,1877.3382573400002,0.9905624985694885,"78695 Weinberger Rd, Town of Chippewa.png"
1,1,Garage,[ 821.3248   943.45325  939.81445 1068.406  ],129.04707375,1389.049797137625,0.9875792860984802,"78695 Weinberger Rd, Town of Chippewa.png"
