object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,1,Garage,[1650.569   867.7038 1788.7845 1015.2257],152.19001875,1638.158142823125,0.2695534825325012,"65548 Fischer Rd, Town of Chippewa.png"
