object_id,class_id,class_name,bbox,area_m2,area_ft2,score,file
0,2,House,[ 236.78735 1042.4006   368.4669  1191.0774 ],204.83183350000002,2204.78937261065,0.30805453658103943,"11837 Cutoff Rd, Town of Chippewa.png"
