epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,17906.3,0.51866,0.68688,0.34272,0.85388,0.69456,0.64774,0.69042,0.54548,0.6388,0.70998,0.66921,0.48024,0.67931,1.06423,0.61372,0.97313,0.000423569,0.000423569,0.000423569
127,18048,0.52141,0.68681,0.34688,0.85215,0.71332,0.66582,0.71803,0.56938,0.65118,0.73629,0.70591,0.49696,0.6762,1.03548,0.61001,0.97206,0.000418069,0.000418069,0.000418069
128,18189.9,0.51798,0.67547,0.33784,0.85435,0.67358,0.71369,0.67494,0.52837,0.66535,0.70655,0.66494,0.4528,0.68926,1.04891,0.63018,0.97879,0.00041257,0.00041257,0.00041257
129,18329.4,0.50758,0.66217,0.33374,0.8514,0.64103,0.75125,0.68625,0.53303,0.63486,0.74479,0.6749,0.47137,0.68205,1.05285,0.5954,0.98219,0.00040707,0.00040707,0.00040707
130,18468.8,0.52119,0.68871,0.34372,0.85942,0.67328,0.74786,0.71999,0.56238,0.66301,0.73845,0.70333,0.49941,0.68924,1.06967,0.60137,0.97908,0.000401571,0.000401571,0.000401571
131,18610.7,0.51279,0.68635,0.3366,0.8546,0.69782,0.63204,0.70366,0.5565,0.68728,0.62181,0.68751,0.48124,0.68512,1.04568,0.61052,0.98414,0.000396071,0.000396071,0.000396071
132,18753,0.50057,0.67422,0.33947,0.8532,0.69426,0.65789,0.71973,0.57505,0.68369,0.64782,0.70828,0.50153,0.67943,1.06315,0.66638,0.97455,0.000390572,0.000390572,0.000390572
133,18894.6,0.50396,0.6687,0.33096,0.85195,0.70479,0.63112,0.70997,0.56525,0.69657,0.62433,0.69511,0.49248,0.68346,1.08645,0.62024,0.96681,0.000385073,0.000385073,0.000385073
134,19034.6,0.51408,0.6844,0.3386,0.85251,0.62825,0.71955,0.66896,0.52976,0.68382,0.63742,0.65938,0.4629,0.67507,1.04732,0.62816,0.96886,0.000379573,0.000379573,0.000379573
135,19174.1,0.50601,0.67581,0.33581,0.84998,0.70911,0.67617,0.72893,0.58485,0.70193,0.6676,0.71871,0.51136,0.6774,1.07077,0.6386,0.96945,0.000374074,0.000374074,0.000374074
136,19315.1,0.51899,0.68115,0.33623,0.85445,0.73785,0.65969,0.7129,0.55701,0.73478,0.65752,0.70572,0.4982,0.68077,1.09893,0.61704,0.97734,0.000368574,0.000368574,0.000368574
137,19457.1,0.50213,0.65895,0.33084,0.84632,0.72984,0.67006,0.69512,0.54052,0.71835,0.66255,0.67762,0.47076,0.68855,1.09301,0.63451,0.98258,0.000363075,0.000363075,0.000363075
138,19599,0.49548,0.66027,0.32047,0.84854,0.66178,0.70654,0.7165,0.57307,0.65612,0.70144,0.7084,0.50446,0.68143,1.07709,0.65469,0.98299,0.000357575,0.000357575,0.000357575
139,19740.7,0.49277,0.66712,0.32729,0.84849,0.68051,0.62842,0.68996,0.54675,0.67482,0.62225,0.6765,0.4746,0.6839,1.05286,0.67321,0.98097,0.000352076,0.000352076,0.000352076
140,19882.5,0.49622,0.65393,0.32618,0.85214,0.68533,0.62033,0.67886,0.53475,0.67467,0.61474,0.66215,0.47328,0.67956,1.05773,0.65745,0.97376,0.000346576,0.000346576,0.000346576
141,20024.5,0.49384,0.64797,0.31965,0.84985,0.71524,0.62257,0.67603,0.53029,0.71123,0.61604,0.66032,0.47068,0.69122,1.05938,0.67645,0.98292,0.000341077,0.000341077,0.000341077
142,20166.3,0.49077,0.65393,0.31514,0.84826,0.71414,0.70894,0.69571,0.53254,0.70564,0.69987,0.6811,0.46524,0.68314,1.07274,0.6221,0.98508,0.000335578,0.000335578,0.000335578
143,20308.3,0.49704,0.6416,0.3173,0.84039,0.66594,0.71177,0.7034,0.552,0.65358,0.70034,0.68721,0.4855,0.6804,1.09979,0.6064,0.97861,0.000330078,0.000330078,0.000330078
144,20450.2,0.48221,0.65464,0.31145,0.84263,0.68976,0.66053,0.70177,0.55266,0.68134,0.65338,0.68637,0.49305,0.68028,1.05873,0.61736,0.97572,0.000324579,0.000324579,0.000324579
145,20592.1,0.48195,0.63524,0.30829,0.83821,0.67906,0.63799,0.68312,0.53228,0.67019,0.63178,0.66577,0.47341,0.67794,1.07148,0.60951,0.98546,0.000319079,0.000319079,0.000319079
146,20733.7,0.49639,0.66702,0.3176,0.84843,0.6692,0.64453,0.66115,0.51756,0.66234,0.6379,0.6415,0.45489,0.69206,1.12828,0.63636,0.98771,0.00031358,0.00031358,0.00031358
147,20875.6,0.4838,0.64832,0.32083,0.84308,0.6418,0.68784,0.68583,0.53837,0.61667,0.72882,0.66148,0.47299,0.68252,1.09317,0.61797,0.99513,0.00030808,0.00030808,0.00030808
148,21017.6,0.47067,0.63652,0.31114,0.84239,0.65686,0.71618,0.69564,0.54763,0.64819,0.70829,0.67675,0.48856,0.68229,1.09739,0.66171,0.98593,0.000302581,0.000302581,0.000302581
149,21159.4,0.47953,0.6422,0.31588,0.8424,0.64372,0.6813,0.66763,0.52372,0.64297,0.70251,0.65146,0.46195,0.6804,1.14013,0.62511,0.98734,0.000297081,0.000297081,0.000297081
150,21301.3,0.47244,0.62053,0.30708,0.84035,0.66316,0.7611,0.67092,0.52736,0.64462,0.74325,0.64729,0.46064,0.67794,1.10675,0.63564,0.98442,0.000291582,0.000291582,0.000291582
151,21443.2,0.46976,0.62134,0.30128,0.83626,0.67511,0.66976,0.68237,0.54002,0.65818,0.62629,0.66236,0.46886,0.68223,1.08169,0.66359,0.98749,0.000286083,0.000286083,0.000286083
152,21585.1,0.46883,0.62039,0.30255,0.83673,0.63774,0.76252,0.68978,0.54467,0.61924,0.72074,0.66583,0.47367,0.68374,1.08744,0.64584,0.98894,0.000280583,0.000280583,0.000280583
153,21727,0.47565,0.62701,0.30252,0.83619,0.69955,0.72672,0.71205,0.55395,0.69007,0.71732,0.69513,0.47713,0.6831,1.09695,0.63629,0.98234,0.000275084,0.000275084,0.000275084
154,21869.1,0.4641,0.63346,0.31013,0.84034,0.69494,0.70281,0.68088,0.52899,0.68493,0.69272,0.65764,0.46176,0.68514,1.06666,0.61972,0.98968,0.000269584,0.000269584,0.000269584
155,22012.2,0.46842,0.6292,0.31097,0.83853,0.70749,0.63663,0.68555,0.5305,0.69706,0.6223,0.65578,0.45985,0.69668,1.08173,0.61566,0.98661,0.000264085,0.000264085,0.000264085
156,22154.2,0.45868,0.61701,0.29691,0.83765,0.66355,0.70643,0.70841,0.55743,0.60716,0.7583,0.68453,0.4847,0.69196,1.10968,0.62622,0.98567,0.000258585,0.000258585,0.000258585
157,22295,0.46847,0.62802,0.30506,0.8405,0.62484,0.74081,0.69191,0.54183,0.62421,0.76465,0.68401,0.46984,0.7042,1.07637,0.64104,0.99607,0.000253086,0.000253086,0.000253086
158,22436.9,0.45933,0.61097,0.29531,0.83969,0.73257,0.65404,0.71963,0.56192,0.72437,0.64758,0.70111,0.49387,0.68771,1.07441,0.62752,0.99293,0.000247586,0.000247586,0.000247586
159,22578.9,0.4604,0.61652,0.30025,0.83374,0.66311,0.77216,0.67989,0.52731,0.65246,0.76216,0.66189,0.45817,0.69259,1.10021,0.62397,0.99728,0.000242087,0.000242087,0.000242087
160,22720.8,0.45793,0.59909,0.29415,0.83257,0.6851,0.69488,0.71676,0.56768,0.6767,0.68648,0.70435,0.48992,0.70073,1.09834,0.60272,0.99899,0.000236587,0.000236587,0.000236587
161,22862.7,0.45621,0.6062,0.29374,0.82914,0.7229,0.64513,0.69784,0.55128,0.71263,0.6371,0.67015,0.47372,0.68885,1.11479,0.6395,0.98299,0.000231088,0.000231088,0.000231088
162,23004.6,0.4578,0.61433,0.29685,0.83649,0.6264,0.70993,0.68702,0.54428,0.68532,0.61513,0.6613,0.47034,0.69271,1.15222,0.62283,0.97713,0.000225589,0.000225589,0.000225589
163,23146.6,0.46093,0.62036,0.30195,0.83502,0.62307,0.76765,0.69861,0.55016,0.60775,0.75262,0.67647,0.47993,0.6881,1.12296,0.60917,0.97703,0.000220089,0.000220089,0.000220089
164,23287.1,0.46081,0.60873,0.28853,0.83438,0.7339,0.64555,0.72686,0.57887,0.72002,0.63288,0.70375,0.49463,0.6828,1.12847,0.60326,0.9753,0.00021459,0.00021459,0.00021459
165,23428.9,0.45034,0.60199,0.28977,0.83422,0.6706,0.73025,0.70166,0.55227,0.65797,0.71845,0.68205,0.47414,0.68775,1.17647,0.61676,0.98112,0.00020909,0.00020909,0.00020909
166,23569.1,0.45057,0.59526,0.29136,0.84036,0.67936,0.699,0.71219,0.55898,0.66574,0.68614,0.69029,0.48872,0.68982,1.16423,0.59189,0.98651,0.000203591,0.000203591,0.000203591
167,23710.9,0.43974,0.60183,0.28562,0.83181,0.64333,0.75949,0.71422,0.56054,0.63295,0.74875,0.68971,0.49001,0.68756,1.14003,0.59269,0.98137,0.000198091,0.000198091,0.000198091
168,23852.9,0.44336,0.58458,0.28465,0.83123,0.6702,0.69623,0.69796,0.55093,0.65305,0.68045,0.66828,0.46953,0.68921,1.15062,0.61538,0.9912,0.000192592,0.000192592,0.000192592
169,23995.4,0.45467,0.60232,0.28536,0.83337,0.77566,0.66448,0.7229,0.53446,0.63544,0.72987,0.6662,0.4599,0.67557,1.15572,0.59301,0.97962,0.000187092,0.000187092,0.000187092
170,24137,0.43733,0.58522,0.28011,0.82888,0.7606,0.66345,0.71821,0.56891,0.75231,0.65508,0.69801,0.49345,0.67836,1.14301,0.6205,0.98414,0.000181593,0.000181593,0.000181593
171,24278.8,0.43675,0.58612,0.28198,0.82977,0.66273,0.6936,0.69479,0.54374,0.6554,0.68636,0.67947,0.48302,0.6836,1.17405,0.61761,0.9935,0.000176094,0.000176094,0.000176094
172,24420.7,0.43912,0.59014,0.28078,0.82806,0.70292,0.66735,0.70983,0.56013,0.69682,0.66129,0.69965,0.49277,0.68046,1.16602,0.61098,0.98322,0.000170594,0.000170594,0.000170594
173,24562.5,0.42934,0.58033,0.27695,0.82917,0.66905,0.6703,0.6982,0.5529,0.65726,0.65982,0.67405,0.47681,0.68071,1.16826,0.63965,0.98144,0.000165095,0.000165095,0.000165095
174,24704.4,0.43153,0.57313,0.28065,0.82578,0.69919,0.66392,0.72949,0.58093,0.7057,0.63758,0.71044,0.49909,0.67825,1.13279,0.61589,0.97656,0.000159595,0.000159595,0.000159595
175,24844.5,0.43729,0.57749,0.27428,0.82507,0.70598,0.64395,0.70667,0.56102,0.70428,0.63437,0.68781,0.47924,0.68537,1.16131,0.6104,0.98431,0.000154096,0.000154096,0.000154096
176,24986.4,0.43099,0.58219,0.27818,0.82776,0.67575,0.67616,0.70262,0.56272,0.66418,0.6661,0.68333,0.4849,0.68801,1.14818,0.59104,0.98401,0.000148596,0.000148596,0.000148596
177,25127.7,0.44027,0.5797,0.27936,0.83169,0.67151,0.67838,0.68823,0.54266,0.657,0.66546,0.66284,0.46765,0.68001,1.15993,0.6126,0.98592,0.000143097,0.000143097,0.000143097
178,25269.4,0.42247,0.5716,0.27163,0.831,0.69603,0.70544,0.71546,0.56967,0.68586,0.69687,0.69503,0.46904,0.68301,1.18004,0.62573,0.98455,0.000137597,0.000137597,0.000137597
179,25411.4,0.42839,0.583,0.27443,0.82275,0.68817,0.71383,0.73322,0.58687,0.67772,0.70444,0.7128,0.49527,0.68748,1.19041,0.61768,0.98891,0.000132098,0.000132098,0.000132098
180,25553.3,0.42372,0.57266,0.27076,0.82414,0.70071,0.7062,0.73055,0.58488,0.69372,0.69968,0.71557,0.49657,0.68947,1.20806,0.62567,0.99033,0.000126598,0.000126598,0.000126598
181,25695.1,0.41807,0.55443,0.26434,0.82326,0.70407,0.70102,0.73488,0.57535,0.69121,0.69028,0.69666,0.49772,0.67513,1.1975,0.6165,0.97736,0.000121099,0.000121099,0.000121099
182,25837,0.42066,0.5602,0.2685,0.82427,0.7386,0.75349,0.76445,0.61365,0.73056,0.74725,0.74902,0.51401,0.68392,1.21046,0.59558,0.9799,0.0001156,0.0001156,0.0001156
183,25979.6,0.42187,0.56441,0.27035,0.82451,0.74251,0.7511,0.7684,0.61536,0.73024,0.7408,0.74604,0.50244,0.68107,1.18649,0.60055,0.98006,0.0001101,0.0001101,0.0001101
184,26120.5,0.42471,0.5589,0.26861,0.82639,0.74561,0.74866,0.75238,0.59871,0.7422,0.74083,0.73393,0.49624,0.68535,1.19231,0.60062,0.98355,0.000104601,0.000104601,0.000104601
185,26263.6,0.41644,0.55801,0.26824,0.82526,0.65533,0.79556,0.72855,0.58224,0.75186,0.65326,0.71529,0.49505,0.68017,1.18414,0.60677,0.98091,9.91012e-05,9.91012e-05,9.91012e-05
186,26405.7,0.41401,0.55853,0.2658,0.82105,0.72996,0.63463,0.72314,0.58035,0.72317,0.6234,0.70213,0.49132,0.68249,1.19424,0.60237,0.97908,9.36017e-05,9.36017e-05,9.36017e-05
187,26547.6,0.41097,0.54752,0.26587,0.82496,0.65232,0.70434,0.7127,0.56654,0.63756,0.69015,0.6886,0.48505,0.68258,1.20052,0.5945,0.97753,8.81023e-05,8.81023e-05,8.81023e-05
188,26689.5,0.40896,0.55659,0.26194,0.82269,0.6779,0.71709,0.71658,0.57057,0.66549,0.70634,0.69814,0.4903,0.67833,1.17733,0.61677,0.9771,8.26028e-05,8.26028e-05,8.26028e-05
189,26831.5,0.41337,0.56163,0.2599,0.82157,0.73023,0.64481,0.73264,0.58815,0.72456,0.63751,0.71166,0.49743,0.68146,1.18027,0.61222,0.97865,7.71034e-05,7.71034e-05,7.71034e-05
190,26972.9,0.40767,0.5449,0.26448,0.81943,0.76087,0.63381,0.73346,0.59044,0.75338,0.62499,0.70921,0.49048,0.67702,1.19362,0.60627,0.97849,7.1604e-05,7.1604e-05,7.1604e-05
191,27116.1,0.41539,0.55847,0.26288,0.82732,0.8099,0.63354,0.72975,0.58655,0.79961,0.62467,0.70643,0.49922,0.68774,1.19879,0.62036,0.98285,6.61045e-05,6.61045e-05,6.61045e-05
192,27257.9,0.4134,0.55853,0.25498,0.82216,0.73665,0.65229,0.73891,0.59274,0.73487,0.63402,0.71716,0.50903,0.6924,1.1983,0.59699,0.99398,6.06051e-05,6.06051e-05,6.06051e-05
193,27399.6,0.40632,0.55354,0.25293,0.82395,0.80255,0.63512,0.73673,0.59429,0.80031,0.62376,0.71583,0.50655,0.68716,1.18733,0.59879,0.98672,5.51056e-05,5.51056e-05,5.51056e-05
194,27541.4,0.41333,0.55939,0.25422,0.8241,0.65529,0.75195,0.74268,0.59258,0.6425,0.73812,0.71954,0.51063,0.68879,1.20717,0.60604,0.9905,4.96062e-05,4.96062e-05,4.96062e-05
195,27683.2,0.399,0.53626,0.24494,0.82187,0.67576,0.68051,0.73509,0.58624,0.66474,0.66897,0.7148,0.50948,0.69256,1.20938,0.61195,0.98657,4.41067e-05,4.41067e-05,4.41067e-05
196,27825,0.3979,0.54836,0.24543,0.81524,0.71297,0.65077,0.73427,0.58638,0.71659,0.63696,0.7133,0.51098,0.6935,1.21055,0.60383,0.98711,3.86073e-05,3.86073e-05,3.86073e-05
197,27966.8,0.39824,0.54258,0.24398,0.81751,0.72687,0.64189,0.73567,0.58526,0.72557,0.63293,0.71876,0.5096,0.69503,1.21369,0.61111,0.98948,3.31078e-05,3.31078e-05,3.31078e-05
198,28108.5,0.39567,0.54689,0.25073,0.8169,0.66343,0.74862,0.72752,0.57822,0.65448,0.73998,0.71524,0.50803,0.68935,1.20851,0.60558,0.9878,2.76084e-05,2.76084e-05,2.76084e-05
199,28250.2,0.39809,0.53914,0.24381,0.82076,0.65659,0.7449,0.71982,0.57242,0.72094,0.63297,0.70022,0.50071,0.69007,1.20564,0.61267,0.9894,2.21089e-05,2.21089e-05,2.21089e-05
200,28392,0.39297,0.54519,0.24314,0.81859,0.66131,0.73702,0.72546,0.57709,0.71215,0.63324,0.70071,0.49677,0.69316,1.21619,0.61545,0.9897,1.66095e-05,1.66095e-05,1.66095e-05
